xflr5 v6.61

Plane name :, 3213 50% with 0 deg flap
Polar name :, Take-off Data for 3213 50% with 0 deg flap at 46.5 m/s and 2000.0kg
Freestream speed :, 46.7 m/s

alpha, Beta, CL, CDi, CDv, CD, CY, Cl, Cm, Cn, Cni, QInf, XCP
   14.000,     0.000,   1.757771,   0.100719,   0.019362,   0.120081,   0.000000,  -0.000000,  -0.546002,   0.000000,   0.000000,   46.6700,    0.3901
   14.500,     0.000,   1.788966,   0.104698,   0.020724,   0.125422,   0.000000,   0.000000,  -0.550861,  -0.000000,  -0.000000,   46.6700,    0.3855
   15.000,     0.000,   1.818765,   0.108725,   0.022210,   0.130935,   0.000000,  -0.000000,  -0.555291,  -0.000000,  -0.000000,   46.6700,    0.3809
   15.500,     0.000,   1.843981,   0.112263,   0.023885,   0.136149,   0.000000,  -0.000000,  -0.557990,   0.000000,   0.000000,   46.6700,    0.3762
   16.000,     0.000,   1.866941,   0.115397,   0.025559,   0.140956,   0.000000,  -0.000000,  -0.560006,   0.000000,   0.000000,   46.6700,    0.3714
   16.500,     0.000,   1.889001,   0.118518,   0.027356,   0.145873,   0.000000,  -0.000000,  -0.561937,   0.000000,   0.000000,   46.6700,    0.3668
   17.000,     0.000,   1.906408,   0.121224,   0.029591,   0.150815,   0.000000,  -0.000000,  -0.562381,   0.000000,   0.000000,   46.6700,    0.3622
   17.500,     0.000,   1.917931,   0.123396,   0.032516,   0.155912,   0.000000,  -0.000000,  -0.561045,   0.000000,  -0.000000,   46.6700,    0.3576


